spread,ou_value,fav_ml_result,fav_sp_result,ou_result,fav_ppg,und_ppg,fav_papg,und_papg,fav_ypg,und_ypg,fav_yapg,und_yapg,fav_topg,und_topg,fav_tofpg,und_tofpg,fav_avg_mov,und_avg_mov,fav_win_pct,und_win_pct,fav_last_5_win_pct,und_last_5_win_pct,fav_home_win_pct,und_home_win_pct,fav_away_win_pct,und_away_win_pct,ppg_diff,ypg_diff,topg_diff,avg_mov_diff,win_pct_diff,last_5_win_pct_diff,team_ovr_diff,ypg_sum,ppg_ratio,ypg_ratio,avg_mov_ratio
-3.0,51.0,1,0.0,0,30.33,33.0,12.67,25.67,441.33,380.33,214.0,458.0,1.67,1.0,2.33,2.67,17.67,7.33,0.67,0.67,0.67,0.67,1.0,0.0,0.5,1.0,-2.6700000000000017,61.0,0.6699999999999999,10.340000000000002,0.0,0.0,-2.769999999999996,821.66,0.92,1.16,2.41
-3.0,41.5,1,1.0,0,15.33,21.0,17.33,27.33,324.0,342.0,312.33,402.67,0.67,1.67,0.67,0.33,-2.0,-6.33,0.67,0.33,0.67,0.33,0.5,0.5,1.0,0.0,-5.67,-18.0,-0.9999999999999999,4.33,0.34,0.34,5.489999999999995,666.0,0.73,0.95,0.32
-3.5,48.0,0,0.0,1,31.67,15.67,31.0,23.33,409.0,296.33,408.0,397.33,0.67,1.67,0.67,1.33,0.67,-7.67,0.33,0.33,0.33,0.33,0.5,0.5,0.0,0.0,16.0,112.67000000000002,-0.9999999999999999,8.34,0.0,0.0,-6.1100000000000065,705.3299999999999,2.02,1.38,-0.09
-6.0,45.0,1,1.0,1,19.33,16.33,28.0,19.67,356.0,287.33,350.67,410.0,1.0,1.0,1.0,1.67,-8.67,-3.33,0.33,0.33,0.33,0.33,0.5,1.0,0.0,0.0,3.0,68.67000000000002,0.0,-5.34,0.0,0.0,12.689999999999998,643.3299999999999,1.18,1.24,2.6
-3.5,43.0,0,0.0,0,13.33,17.0,20.33,28.0,331.33,302.33,315.0,401.33,2.0,2.0,1.0,1.0,-7.0,-11.0,0.33,0.33,0.33,0.33,1.0,0.5,0.0,0.0,-3.67,29.0,0.0,4.0,0.0,0.0,-6.5,633.66,0.78,1.1,0.64
-3.5,42.0,1,0.0,1,19.33,17.0,18.33,22.67,344.0,373.0,413.33,323.0,1.33,3.0,1.33,1.0,1.0,-5.67,0.67,0.33,0.67,0.33,1.0,0.0,0.0,0.5,2.3299999999999983,-29.0,-1.67,6.67,0.34,0.34,-2.740000000000009,717.0,1.14,0.92,-0.18
-3.0,39.0,1,1.0,0,18.67,17.33,19.67,19.0,331.67,265.0,341.67,358.0,1.0,1.33,1.0,1.67,-1.0,-1.67,0.67,0.67,0.67,0.67,0.5,1.0,1.0,0.0,1.3400000000000034,66.67000000000002,-0.33000000000000007,0.6699999999999999,0.0,0.0,5.140000000000008,596.6700000000001,1.08,1.25,0.6
-6.5,45.5,1,1.0,1,28.67,28.0,16.67,12.67,447.0,375.67,296.67,306.67,0.33,0.33,1.67,2.67,12.0,15.33,1.0,0.67,1.0,0.67,1.0,1.0,1.0,0.5,0.6700000000000017,71.32999999999998,0.0,-3.33,0.32999999999999996,0.32999999999999996,15.499999999999986,822.6700000000001,1.02,1.19,0.78
-3.5,41.5,0,0.0,1,18.0,17.33,22.0,27.0,272.67,370.0,394.67,336.33,1.0,2.33,2.0,1.0,-4.0,-9.67,0.33,0.33,0.33,0.33,0.0,0.0,0.5,1.0,0.6700000000000017,-97.32999999999998,-1.33,5.67,0.0,0.0,-3.1400000000000006,642.6700000000001,1.04,0.74,0.41
-1.0,43.5,0,0.0,0,20.67,20.67,19.67,29.0,276.33,353.33,348.67,383.67,1.0,0.33,1.0,1.0,1.0,-8.33,0.33,0.33,0.33,0.33,0.5,0.0,0.0,1.0,0.0,-77.0,0.6699999999999999,9.33,0.0,0.0,5.739999999999995,629.66,1.0,0.78,-0.12
-9.5,40.0,1,0.0,1,16.0,16.67,15.0,23.67,355.67,364.67,302.67,314.67,1.67,2.67,1.0,1.33,1.0,-7.0,0.67,0.33,0.67,0.33,1.0,0.0,0.5,0.5,-0.6700000000000017,-9.0,-1.0,8.0,0.34,0.34,2.200000000000017,720.34,0.96,0.98,-0.14
-2.5,45.5,1,1.0,1,21.33,14.33,25.67,12.0,346.67,348.0,376.33,251.33,1.67,1.0,0.67,1.33,-4.33,2.33,0.0,0.67,0.0,0.67,0.0,1.0,0.0,0.0,6.999999999999998,-1.329999999999984,0.6699999999999999,-6.66,-0.67,-0.67,2.0400000000000063,694.6700000000001,1.49,1.0,-1.86
-1.0,46.0,0,0.0,1,17.0,29.33,9.0,21.67,297.33,374.0,289.0,314.0,1.33,1.0,2.67,0.67,8.0,7.67,0.67,0.67,0.67,0.67,0.0,1.0,1.0,0.5,-12.329999999999998,-76.67000000000002,0.33000000000000007,0.33000000000000007,0.0,0.0,2.829999999999984,671.3299999999999,0.58,0.8,1.04
-1.5,42.5,1,1.0,0,15.67,20.33,12.33,23.33,323.67,306.33,227.0,346.33,1.67,2.33,1.33,2.33,3.33,-3.0,0.33,0.67,0.33,0.67,1.0,0.5,0.0,1.0,-4.659999999999998,17.340000000000032,-0.6600000000000001,6.33,-0.34,-0.34,4.059999999999988,630.0,0.77,1.06,-1.11
-3.0,42.0,0,0.0,0,16.5,14.25,17.0,21.25,335.75,339.75,284.75,297.0,1.0,2.25,1.0,0.75,-0.33,-9.33,0.5,0.25,0.5,0.25,1.0,0.5,0.0,0.0,2.25,-4.0,-1.25,9.0,0.25,0.25,-2.1899999999999977,675.5,1.16,0.99,0.04
-8.0,41.5,0,0.0,1,18.75,19.0,17.25,17.75,377.5,332.0,294.75,332.25,1.75,1.25,1.0,1.5,7.33,1.33,0.75,0.75,0.75,0.75,1.0,0.67,0.5,1.0,-0.25,45.5,0.5,6.0,0.0,0.0,14.840000000000003,709.5,0.99,1.14,5.51
-14.0,45.5,1,1.0,0,28.5,18.5,14.5,22.5,412.5,278.75,234.5,383.0,1.75,1.75,2.25,2.0,11.67,-6.33,0.75,0.25,0.75,0.25,1.0,0.0,0.67,0.5,10.0,133.75,0.0,18.0,0.5,0.5,13.050000000000011,691.25,1.54,1.48,-1.84
-1.0,47.0,1,1.0,1,23.0,26.25,27.0,23.75,371.75,384.75,349.5,326.0,1.0,0.75,1.25,1.0,-7.0,2.67,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-3.25,-13.0,0.25,-9.67,0.0,0.0,3.0600000000000023,756.5,0.88,0.97,-2.62
-7.0,43.5,0,0.0,0,26.25,18.25,16.75,23.25,336.5,302.0,330.25,412.25,1.5,1.25,2.25,1.5,14.67,-6.67,0.5,0.25,0.5,0.25,1.0,0.5,0.33,0.0,8.0,34.5,0.25,21.34,0.25,0.25,-1.6400000000000006,638.5,1.44,1.11,-2.2
-7.5,44.0,1,0.0,1,21.5,16.0,20.0,19.25,344.0,274.75,394.5,351.75,1.25,1.75,1.5,1.75,-3.33,-7.33,0.75,0.5,0.75,0.5,1.0,1.0,0.5,0.0,5.5,69.25,-0.5,4.0,0.25,0.25,13.020000000000003,618.75,1.34,1.25,0.45
-3.0,45.5,1,1.0,0,18.5,35.0,24.5,35.25,341.25,436.75,346.75,444.75,2.25,1.0,1.5,0.75,-3.67,0.67,0.25,0.25,0.25,0.25,0.0,0.33,0.33,0.0,-16.5,-95.5,1.25,-4.34,0.0,0.0,15.249999999999993,778.0,0.53,0.78,-5.48
-5.0,45.0,1,1.0,1,19.0,23.75,24.0,28.75,364.25,361.0,328.25,428.0,2.75,1.5,1.0,1.5,-7.0,-7.0,0.25,0.5,0.25,0.5,0.0,0.5,0.5,0.5,-4.75,3.25,1.25,0.0,-0.25,-0.25,7.1200000000000045,725.25,0.8,1.01,1.0
-3.5,45.0,0,0.0,1,24.5,19.0,22.75,25.25,361.0,364.5,403.0,326.5,1.0,2.25,1.0,1.75,-2.0,-3.33,0.75,0.5,0.75,0.5,1.0,0.0,0.5,1.0,5.5,-3.5,-1.25,1.33,0.25,0.25,0.25,725.5,1.29,0.99,0.6
-10.0,46.5,1,0.0,0,20.5,25.75,17.0,25.25,317.0,349.0,321.0,386.25,1.5,2.0,2.25,1.75,-0.67,1.0,0.5,0.5,0.5,0.5,0.0,0.5,1.0,0.5,-5.25,-32.0,-0.5,-1.67,0.0,0.0,13.529999999999987,666.0,0.8,0.91,-0.67
-2.0,43.0,1,1.0,0,18.75,18.25,25.25,26.75,287.5,330.75,392.25,371.75,1.5,1.75,1.5,0.25,-8.33,-13.33,0.5,0.25,0.5,0.25,0.5,0.5,0.5,0.0,0.5,-43.25,-0.25,5.0,0.25,0.25,5.429999999999993,618.25,1.03,0.87,0.62
-6.5,39.5,1,1.0,1,17.75,19.5,11.5,21.25,324.5,262.25,234.5,346.0,1.25,1.5,1.5,1.0,11.33,-1.67,0.5,0.25,0.5,0.25,1.0,0.33,0.0,0.0,-1.75,62.25,-0.25,13.0,0.25,0.25,10.679999999999993,586.75,0.91,1.24,-6.78
-5.0,49.0,1,0.0,0,28.75,22.0,17.75,25.75,435.5,349.5,277.25,342.75,0.5,0.5,2.5,1.5,13.67,2.67,1.0,0.5,1.0,0.5,1.0,0.0,1.0,1.0,6.75,86.0,0.0,11.0,0.5,0.5,16.62999999999998,785.0,1.31,1.25,5.12
-5.5,42.0,0,0.0,0,17.5,17.75,23.5,15.5,294.0,312.75,341.5,308.5,2.25,0.5,1.75,1.0,-1.0,8.33,0.5,0.75,0.5,0.75,0.5,0.67,0.5,1.0,-0.25,-18.75,1.75,-9.33,-0.25,-0.25,-0.6799999999999926,606.75,0.99,0.94,-0.12
-3.5,47.5,1,0.0,0,29.75,22.75,25.0,17.5,359.25,346.75,425.0,327.5,1.25,1.5,2.5,1.75,1.33,8.0,0.5,0.5,0.5,0.5,0.0,0.5,1.0,0.5,7.0,12.5,-0.25,-6.67,0.0,0.0,-1.3699999999999903,706.0,1.31,1.04,0.17
-7.0,51.5,1,0.0,1,32.25,24.0,24.0,25.0,384.75,356.25,329.5,357.0,1.0,1.25,1.0,0.75,3.33,0.33,0.75,0.25,0.75,0.25,1.0,0.5,0.67,0.0,8.25,28.5,-0.25,3.0,0.5,0.5,8.86,741.0,1.34,1.08,10.09
-1.0,38.0,1,1.0,0,18.0,17.2,25.6,21.2,341.6,274.0,345.6,367.2,1.6,1.6,0.2,1.6,-11.67,-4.0,0.2,0.4,0.2,0.4,0.33,1.0,0.0,0.0,0.8000000000000007,67.60000000000002,0.0,-7.67,-0.2,-0.2,9.890000000000008,615.6,1.05,1.25,2.92
-4.5,45.0,0,0.0,0,21.6,23.6,12.2,24.4,339.0,331.4,249.2,393.0,1.2,1.6,1.4,1.4,12.0,0.33,0.6,0.4,0.6,0.4,1.0,0.5,0.33,0.33,-2.0,7.600000000000023,-0.40000000000000013,11.67,0.19999999999999996,0.19999999999999996,11.929999999999993,670.4,0.92,1.02,36.36
-2.5,43.0,0,0.0,1,26.6,20.6,25.0,19.6,396.4,345.8,353.8,339.8,0.8,2.0,0.8,1.6,2.33,5.0,0.4,0.4,0.4,0.4,0.33,0.5,0.5,0.33,6.0,50.599999999999966,-1.2,-2.67,0.0,0.0,-3.039999999999992,742.2,1.29,1.15,0.47
-7.5,45.0,0,0.0,0,19.4,23.2,19.2,23.6,362.2,356.0,303.4,320.2,1.4,1.8,0.8,1.8,0.0,4.0,0.6,0.6,0.6,0.6,1.0,0.33,0.33,1.0,-3.8000000000000007,6.199999999999989,-0.40000000000000013,-4.0,0.0,0.0,17.16000000000001,718.2,0.84,1.02,0.0
-1.5,41.0,1,1.0,1,13.8,22.2,18.8,16.0,333.0,353.6,312.6,313.8,2.2,1.6,1.0,1.8,-0.33,4.33,0.4,0.4,0.4,0.4,0.5,0.5,0.33,0.33,-8.399999999999999,-20.600000000000023,0.6000000000000001,-4.66,0.0,0.0,5.349999999999994,686.6,0.62,0.94,-0.08
-3.0,45.5,1,1.0,0,23.0,23.0,20.4,26.2,361.0,347.8,369.8,386.8,1.2,1.2,1.4,0.8,4.67,-11.0,0.8,0.6,0.8,0.6,1.0,1.0,0.5,0.33,0.0,13.199999999999989,0.0,15.67,0.20000000000000007,0.20000000000000007,9.950000000000003,708.8,1.0,1.04,-0.42
-3.0,43.0,1,1.0,1,21.6,23.0,17.8,25.6,335.6,379.0,327.0,341.8,1.4,2.6,1.6,1.0,8.33,-1.33,0.4,0.4,0.4,0.4,0.5,0.33,0.33,0.5,-1.3999999999999986,-43.39999999999998,-1.2000000000000002,9.66,0.0,0.0,1.1099999999999852,714.6,0.94,0.89,-6.26
-5.5,45.5,0,0.0,0,27.6,20.6,23.4,18.6,352.4,333.2,398.2,326.0,1.2,1.0,2.2,1.2,3.33,2.0,0.6,0.8,0.6,0.8,0.33,0.75,1.0,1.0,7.0,19.19999999999999,0.19999999999999996,1.33,-0.20000000000000007,-0.20000000000000007,10.36,685.5999999999999,1.34,1.06,1.66
-9.5,46.0,0,0.0,0,20.6,15.4,16.6,25.6,337.6,295.8,309.0,416.8,1.2,1.8,1.8,2.0,-2.0,-17.0,0.6,0.2,0.6,0.2,0.33,0.0,1.0,0.33,5.200000000000001,41.80000000000001,-0.6000000000000001,15.0,0.39999999999999997,0.39999999999999997,20.679999999999993,633.4000000000001,1.34,1.14,0.12
-10.0,41.5,1,1.0,0,16.0,18.6,23.2,24.4,299.8,271.4,321.0,356.2,2.4,1.4,1.4,1.0,-6.33,-8.0,0.4,0.2,0.4,0.2,0.33,0.25,0.5,0.0,-2.6000000000000014,28.400000000000034,1.0,1.67,0.2,0.2,6.6200000000000045,571.2,0.86,1.1,0.79
-2.5,50.5,0,0.0,0,21.0,25.4,24.6,30.8,352.2,368.0,345.6,430.0,0.6,1.4,1.2,1.6,-0.33,-2.67,0.4,0.4,0.4,0.4,0.0,0.5,1.0,0.33,-4.399999999999999,-15.800000000000011,-0.7999999999999999,2.34,0.0,0.0,-6.299999999999997,720.2,0.83,0.96,0.12
-2.5,54.0,1,1.0,0,30.4,31.8,12.2,25.0,440.4,381.4,260.4,339.2,1.8,0.8,2.2,0.8,12.0,2.67,0.8,0.8,0.8,0.8,1.0,1.0,0.67,0.67,-1.4000000000000021,59.0,1.0,9.33,0.0,0.0,-4.799999999999997,821.8,0.96,1.15,4.49
-6.5,42.0,1,1.0,1,27.0,18.6,17.6,14.4,419.8,298.0,294.4,311.4,0.4,0.4,2.2,1.4,9.0,11.33,1.0,0.8,1.0,0.8,1.0,0.67,1.0,1.0,8.399999999999999,121.80000000000001,0.0,-2.33,0.19999999999999996,0.19999999999999996,3.589999999999989,717.8,1.45,1.41,0.79
-4.5,45.5,1,0.0,0,24.4,15.0,27.2,16.0,390.4,343.6,368.2,289.0,0.8,1.2,1.2,1.2,-5.33,-3.67,0.6,0.4,0.6,0.4,0.5,0.67,0.67,0.0,9.399999999999999,46.799999999999955,-0.3999999999999999,-1.6600000000000001,0.19999999999999996,0.19999999999999996,11.170000000000002,734.0,1.63,1.14,1.45
-2.5,44.0,1,1.0,1,19.0,23.5,23.67,26.33,346.0,382.33,337.33,342.83,0.83,2.17,1.17,1.0,-1.0,0.0,0.33,0.33,0.4,0.2,0.0,0.25,0.67,0.5,-4.5,-36.329999999999984,-1.3399999999999999,-1.0,0.0,0.2,-13.420000000000002,728.3299999999999,0.81,0.9,-inf
-6.5,45.5,1,0.0,0,26.33,24.67,23.5,27.17,361.33,385.0,371.5,361.33,1.33,1.33,2.0,0.83,-1.67,-9.33,0.5,0.33,0.4,0.2,0.33,0.25,0.67,0.5,1.6599999999999966,-23.670000000000016,0.0,7.66,0.16999999999999998,0.2,0.7600000000000051,746.3299999999999,1.07,0.94,0.18
-13.0,39.5,0,0.0,0,20.17,17.17,17.17,24.33,332.0,260.0,302.5,356.83,1.0,1.33,1.5,1.0,-2.0,-15.33,0.5,0.17,0.4,0.2,0.33,0.25,0.67,0.0,3.0,72.0,-0.33000000000000007,13.33,0.32999999999999996,0.2,12.279999999999987,592.0,1.17,1.28,0.13
-6.5,47.0,1,1.0,1,23.0,24.33,19.17,22.67,337.67,324.33,339.0,385.17,1.33,1.33,1.33,1.67,4.67,3.67,0.5,0.5,0.6,0.6,0.5,0.67,0.5,0.33,-1.3299999999999983,13.340000000000032,0.0,1.0,0.0,0.0,10.039999999999992,662.0,0.95,1.04,1.27
-6.5,49.0,1,1.0,0,18.33,28.0,16.33,34.0,300.83,411.8,304.17,428.6,0.83,1.2,1.17,0.8,6.0,-12.0,0.67,0.2,0.8,0.2,0.67,0.33,0.67,0.0,-9.670000000000002,-110.97000000000003,-0.37,18.0,0.47000000000000003,0.6000000000000001,12.850000000000001,712.63,0.65,0.73,-0.5
-3.0,43.5,0,0.0,0,23.0,21.17,19.0,18.83,357.83,317.33,333.83,339.33,1.5,1.0,1.5,1.33,-7.33,5.67,0.33,0.83,0.4,0.8,0.5,0.8,0.25,1.0,1.8299999999999983,40.5,0.5,-13.0,-0.49999999999999994,-0.4,-1.6700000000000017,675.16,1.09,1.13,-1.29
-2.5,41.5,1,1.0,0,19.2,17.17,23.6,20.17,278.2,349.83,390.8,323.67,1.2,1.83,1.4,1.0,4.33,1.0,0.6,0.5,0.6,0.6,0.5,0.67,0.67,0.33,2.0299999999999976,-71.63,-0.6300000000000001,3.33,0.09999999999999998,0.0,6.5,628.03,1.12,0.8,4.33
-4.5,41.5,0,0.0,1,17.83,17.0,20.5,22.5,348.17,320.33,299.17,353.17,1.33,1.33,0.67,0.5,-6.33,-4.67,0.5,0.33,0.6,0.2,0.67,0.33,0.33,0.33,0.8299999999999983,27.840000000000032,0.0,-1.6600000000000001,0.16999999999999998,0.39999999999999997,10.090000000000003,668.5,1.05,1.09,1.36
-1.5,37.0,1,1.0,0,23.83,15.17,21.33,16.5,343.0,329.33,313.17,290.33,1.5,1.17,1.67,1.17,14.67,-5.0,0.67,0.33,0.8,0.4,0.33,0.67,1.0,0.0,8.659999999999998,13.670000000000016,0.33000000000000007,19.67,0.34,0.4,-3.8100000000000023,672.3299999999999,1.57,1.04,-2.93
-7.0,46.0,1,1.0,1,25.0,17.2,26.0,19.8,360.6,291.2,359.2,414.2,1.0,1.0,0.6,1.6,2.0,-2.0,0.2,0.4,0.2,0.4,0.5,0.5,0.0,0.33,7.800000000000001,69.40000000000003,0.0,4.0,-0.2,-0.2,3.5600000000000023,651.8,1.45,1.24,-1.0
-4.5,50.5,0,0.0,1,23.5,24.33,25.33,27.17,374.83,356.0,349.83,410.83,0.83,1.33,1.17,1.67,5.0,2.0,0.67,0.5,0.6,0.4,0.67,0.67,0.67,0.33,-0.8299999999999983,18.829999999999984,-0.5000000000000001,3.0,0.17000000000000004,0.19999999999999996,9.159999999999997,730.8299999999999,0.97,1.05,2.5
-1.0,49.0,1,1.0,1,29.83,20.33,24.83,14.83,382.33,340.17,356.5,255.83,1.0,1.5,0.83,1.17,2.33,7.67,0.67,0.5,0.6,0.6,0.67,1.0,0.67,0.25,9.5,42.15999999999997,-0.5,-5.34,0.17000000000000004,0.0,-1.2299999999999898,722.5,1.47,1.12,0.3
-7.5,44.5,1,0.0,0,21.83,16.17,25.83,24.33,366.17,291.5,361.33,398.0,1.5,1.5,0.67,1.67,-14.33,-12.33,0.5,0.33,0.4,0.2,0.67,0.33,0.33,0.33,5.659999999999997,74.67000000000002,0.0,-2.0,0.16999999999999998,0.2,3.3900000000000006,657.6700000000001,1.35,1.26,1.16
-8.5,40.5,0,0.0,1,23.5,15.5,18.83,19.67,354.67,293.5,337.83,341.67,1.83,1.67,2.0,1.33,16.33,-6.67,0.5,0.33,0.6,0.2,0.5,0.67,0.5,0.0,8.0,61.170000000000016,0.16000000000000014,23.0,0.16999999999999998,0.39999999999999997,17.779999999999994,648.1700000000001,1.52,1.21,-2.45
-1.5,45.5,0,0.0,1,17.71,25.86,17.71,23.0,330.57,346.0,308.29,366.43,0.86,1.29,1.29,2.0,-4.67,0.33,0.43,0.57,0.2,0.6,0.33,0.5,0.5,0.67,-8.149999999999999,-15.430000000000007,-0.43000000000000005,-5.0,-0.13999999999999996,-0.39999999999999997,4.859999999999985,676.5699999999999,0.68,0.96,-14.15
-2.0,40.5,0,0.0,0,22.14,14.29,19.57,16.43,371.29,328.57,348.43,286.0,1.43,1.14,1.29,1.0,-6.67,-4.33,0.29,0.29,0.2,0.2,0.33,0.5,0.25,0.0,7.850000000000001,42.72000000000003,0.29000000000000004,-2.34,0.0,0.0,-3.1599999999999966,699.86,1.55,1.13,1.54
-4.0,41.0,1,0.0,1,23.29,17.71,24.43,21.29,308.57,271.86,406.86,351.86,1.14,1.14,1.43,0.86,-3.33,-6.0,0.43,0.29,0.6,0.4,0.67,0.4,0.25,0.0,5.579999999999998,36.70999999999998,0.0,2.67,0.14,0.19999999999999996,-1.25,580.4300000000001,1.32,1.14,0.56
-10.0,42.5,1,1.0,1,19.14,18.0,14.86,18.86,305.0,307.29,305.29,330.0,0.86,1.57,1.71,1.71,7.0,2.33,0.71,0.43,0.8,0.4,0.75,0.67,0.67,0.25,1.1400000000000006,-2.2900000000000205,-0.7100000000000001,4.67,0.27999999999999997,0.4,15.380000000000003,612.29,1.06,0.99,3.0
-3.5,51.5,1,1.0,1,21.0,24.33,23.57,32.33,367.0,395.17,358.43,412.17,1.29,1.83,1.0,0.83,-8.33,-16.67,0.57,0.17,0.4,0.2,0.75,0.33,0.33,0.0,-3.3299999999999983,-28.170000000000016,-0.54,8.340000000000002,0.3999999999999999,0.2,0.5399999999999991,762.1700000000001,0.86,0.93,0.5
-3.5,48.5,1,1.0,1,23.17,22.29,19.67,25.14,339.83,343.14,384.5,359.71,1.0,0.71,1.67,1.43,6.0,-1.67,0.83,0.43,0.8,0.4,1.0,0.25,0.67,0.67,0.8800000000000026,-3.3100000000000023,0.29000000000000004,7.67,0.39999999999999997,0.4,10.679999999999993,682.97,1.04,0.99,-3.59
-1.5,49.5,0,0.0,0,27.17,25.0,25.0,28.57,367.17,398.29,366.67,340.43,0.83,2.29,0.67,0.86,8.67,-1.67,0.33,0.29,0.4,0.2,0.67,0.25,0.0,0.33,2.1700000000000017,-31.120000000000005,-1.46,10.34,0.040000000000000036,0.2,-7.090000000000003,765.46,1.09,0.92,-5.19
-2.5,40.0,1,1.0,0,22.14,22.71,20.86,19.57,341.14,331.14,345.29,314.71,2.14,1.29,1.86,1.57,11.0,15.67,0.43,0.71,0.4,0.8,0.33,0.33,0.5,1.0,-0.5700000000000003,10.0,0.8500000000000001,-4.67,-0.27999999999999997,-0.4,14.959999999999994,672.28,0.97,1.03,0.7
-10.5,43.0,1,1.0,1,26.83,15.29,17.5,23.14,394.5,298.57,297.83,394.29,0.33,1.71,2.33,1.43,6.67,-13.0,1.0,0.29,1.0,0.2,1.0,0.33,1.0,0.25,11.54,95.93,-1.38,19.67,0.71,0.8,19.289999999999992,693.0699999999999,1.75,1.32,-0.51
-3.5,39.0,1,1.0,0,19.17,17.67,21.33,22.83,274.17,310.0,374.33,411.83,1.17,1.0,1.67,1.33,6.67,-7.0,0.67,0.33,0.8,0.2,0.67,0.5,0.67,0.25,1.5,-35.829999999999984,0.16999999999999993,13.67,0.34,0.6000000000000001,10.209999999999994,584.1700000000001,1.08,0.88,-0.95
-3.0,44.5,1,1.0,0,26.14,21.43,26.57,18.57,362.86,334.29,399.14,355.43,1.43,0.86,1.71,1.29,5.67,5.0,0.57,0.86,0.6,0.8,0.67,0.8,0.5,1.0,4.710000000000001,28.569999999999993,0.57,0.6699999999999999,-0.29000000000000004,-0.20000000000000007,3.5,697.1500000000001,1.22,1.09,1.13
-3.0,39.5,0,0.0,0,16.14,17.86,20.0,22.29,341.57,326.57,313.71,335.86,2.0,1.29,1.0,0.57,0.33,1.0,0.43,0.43,0.6,0.4,0.67,0.5,0.25,0.33,-1.7199999999999989,15.0,0.71,-0.6699999999999999,0.0,0.19999999999999996,-1.0700000000000074,668.14,0.9,1.05,0.33
-2.5,42.0,0,0.0,1,17.33,20.71,21.0,19.0,309.83,355.0,301.33,294.86,2.17,1.71,1.33,1.29,-4.33,-4.33,0.5,0.43,0.6,0.4,0.5,0.67,0.5,0.25,-3.3800000000000026,-45.170000000000016,0.45999999999999996,0.0,0.07,0.19999999999999996,-4.059999999999988,664.8299999999999,0.84,0.87,1.0
-10.5,47.0,1,0.0,0,29.33,18.29,13.5,20.86,440.83,331.57,281.5,308.43,1.67,1.29,2.17,0.71,14.0,-8.0,0.83,0.43,0.8,0.4,1.0,0.67,0.75,0.25,11.04,109.25999999999999,0.3799999999999999,22.0,0.39999999999999997,0.4,-7.25,772.4,1.6,1.33,-1.75
-3.0,45.0,0,0.0,0,24.71,24.0,18.86,26.57,366.14,378.0,321.14,346.0,1.14,1.43,1.14,0.86,6.67,-9.33,0.57,0.29,0.8,0.2,0.67,0.25,0.5,0.33,0.7100000000000009,-11.860000000000014,-0.29000000000000004,16.0,0.27999999999999997,0.6000000000000001,2.1299999999999955,744.14,1.03,0.97,-0.71
-13.5,45.5,1,0.0,1,28.0,16.57,16.86,22.0,395.43,288.71,298.43,403.57,0.29,1.0,2.29,1.43,11.33,-6.0,1.0,0.29,1.0,0.2,1.0,0.33,1.0,0.25,11.43,106.72000000000003,-0.71,17.33,0.71,0.8,13.859999999999985,684.14,1.69,1.37,-1.89
-3.0,49.5,1,0.0,0,23.43,25.0,27.0,25.62,368.29,320.75,357.57,415.75,1.0,1.25,1.29,1.38,-3.0,-0.33,0.57,0.5,0.6,0.6,0.5,0.75,0.67,0.25,-1.5700000000000003,47.54000000000002,-0.25,-2.67,0.06999999999999995,0.0,10.969999999999999,689.04,0.94,1.15,9.09
-4.0,45.5,1,0.0,1,22.25,19.38,24.0,22.62,380.62,315.25,362.75,344.0,1.25,1.5,0.88,1.62,0.67,-2.0,0.62,0.38,0.4,0.2,0.75,0.67,0.5,0.2,2.870000000000001,65.37,-0.25,2.67,0.24,0.2,3.0700000000000003,695.87,1.15,1.21,-0.34
-7.0,42.5,1,1.0,1,23.25,19.75,20.5,23.25,349.0,297.62,336.0,358.62,1.25,1.12,1.25,1.0,1.0,0.33,0.5,0.25,0.6,0.2,0.67,0.4,0.4,0.0,3.5,51.379999999999995,0.1299999999999999,0.6699999999999999,0.25,0.39999999999999997,8.789999999999992,646.62,1.18,1.17,3.03
-3.5,49.5,0,0.0,0,18.12,24.71,21.62,32.14,339.88,394.86,316.0,421.29,1.25,1.57,0.88,0.86,-9.67,-17.0,0.38,0.14,0.2,0.0,0.67,0.25,0.2,0.0,-6.59,-54.98000000000002,-0.32000000000000006,7.33,0.24,0.2,17.45000000000001,734.74,0.73,0.86,0.57
-2.5,48.0,0,0.0,0,23.29,21.5,24.86,19.75,340.86,363.0,366.71,346.25,0.86,1.5,0.57,1.25,-2.33,-5.67,0.29,0.25,0.4,0.0,0.67,0.33,0.0,0.2,1.7899999999999991,-22.139999999999986,-0.64,3.34,0.03999999999999998,0.4,5.200000000000003,703.86,1.08,0.94,0.41
-5.0,40.5,1,1.0,0,22.12,16.12,20.38,19.62,334.5,339.38,350.5,319.75,2.0,2.0,2.0,1.0,3.0,-1.0,0.5,0.38,0.6,0.4,0.33,0.5,0.6,0.25,6.0,-4.8799999999999955,0.0,4.0,0.12,0.19999999999999996,8.959999999999994,673.88,1.37,0.99,-3.0
-11.0,46.0,0,0.0,0,29.0,22.0,14.0,19.88,430.57,338.12,298.14,311.38,1.71,1.5,2.0,1.5,16.33,6.33,0.86,0.62,0.8,0.8,1.0,0.25,0.75,1.0,7.0,92.44999999999999,0.20999999999999996,9.999999999999998,0.24,0.0,9.91000000000001,768.69,1.32,1.27,2.58
